title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Falling Waters,WV,25419,"$207,990",165126,,,"3 bds, 3.0 ba ,1639 sqft",Dan Ryan Builders,https://www.zillow.com/homedetails/Mossdale-Blvd-HOMESITE-165-Falling-Waters-WV-25419/2077847434_zpid/
