title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Martinsburg,WV,25401,"$212,900",189109,,,"3 bds, 2.0 ba ,1515 sqft",Keller Williams Realty Eastern Panhandle,https://www.zillow.com/homedetails/148-Equinox-Way-Martinsburg-WV-25401/2079460454_zpid/
