title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Martinsburg,WV,25405,"$197,000",192386,,,"4 bds, 4.0 ba ,2075 sqft","Liberty Realty of West Virginia, Inc.",https://www.zillow.com/homedetails/23-Heritage-Hill-Dr-Martinsburg-WV-25405/304071617_zpid/
